"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","DietStatus_before.diet_vs_after.diet","SE_Intercept","SE_DietStatus_before.diet_vs_after.diet","WaldStatistic_Intercept","WaldStatistic_DietStatus_before.diet_vs_after.diet","WaldPvalue_Intercept","WaldPvalue_DietStatus_before.diet_vs_after.diet","betaConv","betaIter","deviance","maxCooks","replace"
"Bacteroides.Otu1411",2.01938063683288,0.905628181056679,1.10900022291395,0.816616770984139,0.414147467844767,0.777214906178315,2.01938063683288,16.6763448983979,FALSE,3.64208185715598,10,13.7300275787398,4.10519319833889,8,FALSE,4.10519319833889,0.465649843039139,0.905628181056679,0.800014388891169,1.10900022291395,0.582051834948289,0.816616770984139,0.560531766586644,0.414147467844767,TRUE,7,117.563216445625,NA,TRUE
"Bacteroides.Otu2375",25.9749102762955,-0.760897276107267,0.935645391923093,-0.813232537322014,0.416084747752027,0.777214906178315,25.9749102762955,1104.9167546721,FALSE,3.21929110194447,11,10.7154757259141,3.39951470132429,8,FALSE,3.39951470132429,5.04863553818619,-0.760897276107267,0.66865937090945,0.935645391923093,7.55038478159589,-0.813232537322014,4.33974173838598e-14,0.416084747752027,TRUE,9,257.942021708052,NA,FALSE
"Bacteroides.Otu2566",0.886736723931544,-1.49791636054483,1.88630494592903,-0.794100849800341,0.427136722944294,0.783083992064539,0.886736723931544,4.78325901412085,FALSE,11.3589129517252,7,22.5317246210831,12.7386500632028,6,FALSE,12.7386500632028,0.358188670807557,-1.49791636054483,1.33280012870566,1.88630494592903,0.268748976754234,-0.794100849800341,0.788122859778591,0.427136722944294,TRUE,10,65.5129177586617,NA,TRUE
"Bacteroides.Otu1854",3.61649547515821,1.01228739751231,1.36495416806758,0.741627390277468,0.458313123572074,0.824963622429733,3.61649547515821,79.2733640684214,FALSE,6.67275431951082,10,10.790887957757,6.92178170015405,7,FALSE,6.92178170015405,1.24106733277133,1.01228739751231,0.983120839286299,1.36495416806758,1.26237516608059,0.741627390277468,0.206813820941713,0.458313123572074,TRUE,8,120.386887142774,NA,TRUE
"Bacteroides.Otu2038",52.7323950346442,-0.65538003836295,0.921929103707951,-0.710878998967541,0.477159220965222,0.843549337063517,52.7323950346442,6346.42637100218,FALSE,3.1785551129089,8,10.4988279813426,3.33327117096063,8,FALSE,3.33327117096063,6.0249896187891,-0.65538003836295,0.660375890288205,0.921929103707951,9.12357599269658,-0.710878998967541,7.26854988346365e-20,0.477159220965222,TRUE,9,299.709700202431,NA,TRUE
"Bacteroides.Otu0752",8.47608287650658,0.634887555778077,0.919920288291649,0.69015496653205,0.490096739792072,0.851220653323072,8.47608287650658,149.459517131509,FALSE,2.98120415870209,10,9.15539646397369,3.16822379997082,10,FALSE,3.16822379997082,2.73810109281825,0.634887555778077,0.660116917443907,0.919920288291649,4.14790322814431,0.69015496653205,3.35534161799911e-05,0.490096739792072,TRUE,7,196.852240359204,NA,FALSE
"Alistipes.Otu2508",34.0096878624762,-1.11018954871174,1.72093162575688,-0.645109620914468,0.518856149554433,0.869705580054014,34.0096878624762,4502.23040159843,FALSE,11.708720793655,9,11.2057740780642,11.6713488919668,6,FALSE,11.6713488919668,5.55603269242471,-1.11018954871174,1.23357730409663,1.72093162575688,4.50400041730135,-0.645109620914468,6.66860751038147e-06,0.518856149554433,TRUE,100,192.545939029465,NA,TRUE
"Blautia.Otu2495",5.46420847857868,-0.654342465964792,1.06172083286282,-0.616303688984256,0.5376941045981,0.869705580054014,5.46420847857868,92.4013708489194,FALSE,3.9415632330422,12,9.58631841488204,4.15695363267941,11,FALSE,4.15695363267941,2.74935313413772,-0.654342465964792,0.75123704949682,1.06172083286282,3.65976776036172,-0.616303688984256,0.000252443936295043,0.5376941045981,TRUE,8,161.751072377111,NA,TRUE
"Bacteroides.Otu2482",3.38449668245674,1.21185882190668,1.97603193505166,0.613278965997581,0.539691898923506,0.869705580054014,3.38449668245674,88.7723127761474,FALSE,15.5998052707014,9,11.052063137311,14.9558507317271,9,FALSE,14.9558507317271,1.02775840683457,1.21185882190668,1.42249721401802,1.97603193505166,0.722502931258152,0.613278965997581,0.469985323827419,0.539691898923506,TRUE,10,96.6550295045026,NA,TRUE
"Dorea.Otu1142",8.24820964881662,0.57030580176319,0.94466124125716,0.603714619437783,0.546033392740667,0.869705580054014,8.24820964881662,214.934991663214,FALSE,3.16149788595512,11,9.15435747071854,3.3419099587859,8,FALSE,3.3419099587859,2.70111944312718,0.57030580176319,0.67748107532941,0.94466124125716,3.98700353631844,0.603714619437783,6.69130286297805e-05,0.546033392740667,TRUE,8,190.02766344244,NA,TRUE
